"service_id","date","exception_type"
1008,20211106,1
1008,20211113,1
1009,20210927,1
1009,20211011,1
1009,20210928,1
1009,20211012,1
1009,20210929,1
1009,20210930,1
1009,20210924,1
1009,20211001,1
1009,20211022,1
1009,20210925,1
1009,20211002,1
1009,20211009,1
1009,20211023,1
1009,20210926,1
1009,20211003,1
1009,20211010,1
1009,20211024,1
1010,20210927,2
1010,20211011,2
1010,20210928,2
1010,20211012,2
1010,20210929,2
1010,20210930,2
1010,20210924,2
1010,20211001,2
1010,20211008,2
1010,20211022,2
1010,20211029,2
1010,20210925,2
1010,20211002,2
1010,20211009,2
1010,20211023,2
1010,20211030,2
1010,20210926,2
1010,20211003,2
1010,20211010,2
1010,20211024,2
1010,20211031,2
1011,20210927,2
1011,20211004,2
1011,20210928,2
1011,20211005,2
1011,20210929,2
1011,20211006,2
1011,20210930,2
1011,20211007,2
1011,20210926,2
1011,20211003,2
1012,20210927,1
1012,20211004,1
1012,20210928,1
1012,20211005,1
1012,20210929,1
1012,20211006,1
1012,20210930,1
1012,20211007,1
1012,20210926,1
1012,20211003,1
1013,20211108,1
1013,20211122,1
1013,20211129,1
1013,20211206,1
1013,20211109,1
1013,20211123,1
1013,20211130,1
1013,20211207,1
1013,20211110,1
1013,20211124,1
1013,20211201,1
1013,20211208,1
1013,20211111,1
1013,20211125,1
1013,20211202,1
1013,20211209,1
1013,20211112,1
1013,20211126,1
1013,20211203,1
1013,20211210,1
1013,20211106,1
1013,20211113,1
1013,20211120,1
1013,20211127,1
1013,20211204,1
1013,20211211,1
1013,20211107,1
1013,20211114,1
1013,20211121,1
1013,20211128,1
1013,20211205,1
1014,20210922,1
1014,20210916,1
1014,20210923,1
1014,20210917,1
1014,20210924,1
1014,20210918,1
1014,20210919,1
1015,20211018,1
1015,20211019,1
1015,20211013,1
1015,20211020,1
1015,20211014,1
1015,20211021,1
1015,20211015,1
1015,20211022,1
1015,20211016,1
1015,20211017,1
1016,20211025,1
1016,20211026,1
1016,20211027,1
1016,20211028,1
1016,20211029,1
1017,20211101,1
1017,20211102,1
1017,20211103,1
1017,20211104,1
1017,20211105,1
1018,20211115,1
1018,20211116,1
1018,20211117,1
1018,20211118,1
1018,20211119,1
1019,20211025,1
1019,20211101,1
1019,20211026,1
1019,20211102,1
1019,20211027,1
1019,20211103,1
1019,20211028,1
1019,20211104,1
1019,20211029,1
1019,20211105,1
1019,20211016,1
1019,20211023,1
1019,20211030,1
1019,20211106,1
1019,20211113,1
1019,20211017,1
1019,20211024,1
1019,20211031,1
1019,20211107,1
1019,20211114,1
1020,20210920,2
1020,20210927,2
1020,20211011,2
1020,20211122,2
1020,20211129,2
1020,20211206,2
1020,20210921,2
1020,20210928,2
1020,20211012,2
1020,20211123,2
1020,20211130,2
1020,20211207,2
1020,20210922,2
1020,20210929,2
1020,20211124,2
1020,20211201,2
1020,20211208,2
1020,20210916,2
1020,20210923,2
1020,20210930,2
1020,20211125,2
1020,20211202,2
1020,20211209,2
1020,20210917,2
1020,20210924,2
1020,20211001,2
1020,20211126,2
1020,20211203,2
1020,20211210,2
1021,20210927,1
1021,20210928,1
1021,20210929,1
1021,20210930,1
1021,20211001,1
1022,20211122,2
1022,20211129,2
1022,20211206,2
1022,20211123,2
1022,20211130,2
1022,20211207,2
1022,20211124,2
1022,20211201,2
1022,20211208,2
1022,20211125,2
1022,20211202,2
1022,20211209,2
1022,20211126,2
1022,20211203,2
1022,20211210,2
1022,20211120,2
1022,20211127,2
1022,20211204,2
1022,20211211,2
1022,20211121,2
1022,20211128,2
1022,20211205,2
1023,20211004,2
1023,20211122,2
1023,20211129,2
1023,20211206,2
1023,20211005,2
1023,20211123,2
1023,20211130,2
1023,20211207,2
1023,20211006,2
1023,20211124,2
1023,20211201,2
1023,20211208,2
1023,20211007,2
1023,20211125,2
1023,20211202,2
1023,20211209,2
1023,20211008,2
1023,20211126,2
1023,20211203,2
1023,20211210,2
1024,20210927,2
1024,20211004,2
1024,20211011,2
1024,20211025,2
1024,20211101,2
1024,20210928,2
1024,20211012,2
1024,20210929,2
1024,20211013,2
1024,20210930,2
1024,20211001,2
1024,20210925,2
1024,20211002,2
1024,20211009,2
1024,20211023,2
1024,20211030,2
1024,20210926,2
1024,20211003,2
1024,20211010,2
1024,20211024,2
1024,20211031,2
1025,20210927,1
1025,20211004,1
1025,20211011,1
1025,20211025,1
1025,20210928,1
1025,20211012,1
1025,20210929,1
1025,20211013,1
1025,20210930,1
1025,20211001,1
1025,20210925,1
1025,20211002,1
1025,20211009,1
1025,20211023,1
1025,20210926,1
1025,20211003,1
1025,20211010,1
1025,20211024,1
1026,20211101,1
1026,20211030,1
1026,20211031,1
1027,20210927,2
1027,20211011,2
1027,20210928,2
1027,20211012,2
1027,20210929,2
1027,20210930,2
1027,20211001,2
1027,20210925,2
1027,20211002,2
1027,20211009,2
1027,20211023,2
1027,20211030,2
1028,20211120,1
1028,20211127,1
1028,20211204,1
1028,20211211,1
1028,20211121,1
1028,20211128,1
1028,20211205,1
1029,20211122,2
1029,20211129,2
1029,20211206,2
1029,20211123,2
1029,20211130,2
1029,20211207,2
1029,20211124,2
1029,20211201,2
1029,20211208,2
1029,20211125,2
1029,20211202,2
1029,20211209,2
1029,20211119,2
1029,20211126,2
1029,20211203,2
1029,20211210,2
1029,20211120,2
1029,20211127,2
1029,20211204,2
1029,20211211,2
1029,20211121,2
1029,20211128,2
1029,20211205,2
1030,20211122,1
1030,20211129,1
1030,20211206,1
1030,20211123,1
1030,20211130,1
1030,20211207,1
1030,20211124,1
1030,20211201,1
1030,20211208,1
1030,20211125,1
1030,20211202,1
1030,20211209,1
1030,20211119,1
1030,20211126,1
1030,20211203,1
1030,20211210,1
1030,20211120,1
1030,20211127,1
1030,20211204,1
1030,20211211,1
1030,20211121,1
1030,20211128,1
1030,20211205,1
1031,20210920,2
1031,20210927,2
1031,20211004,2
1031,20211011,2
1031,20210921,2
1031,20210928,2
1031,20211005,2
1031,20211012,2
1031,20210922,2
1031,20210929,2
1031,20211006,2
1031,20210916,2
1031,20210923,2
1031,20210930,2
1031,20211007,2
1031,20210917,2
1031,20210924,2
1031,20211001,2
1031,20211008,2
1032,20210927,1
1032,20211004,1
1032,20211011,1
1032,20210928,1
1032,20211005,1
1032,20211012,1
1032,20210929,1
1032,20211006,1
1032,20210930,1
1032,20211007,1
1032,20211001,1
1032,20211008,1
1033,20210920,2
1033,20210927,2
1033,20211004,2
1033,20211011,2
1033,20210921,2
1033,20210928,2
1033,20211005,2
1033,20211012,2
1033,20210922,2
1033,20210929,2
1033,20211006,2
1033,20210916,2
1033,20210923,2
1033,20210930,2
1033,20211007,2
1033,20210917,2
1033,20210924,2
1033,20211001,2
1033,20211008,2
1033,20210918,2
1033,20210925,2
1033,20211002,2
1033,20211009,2
1033,20210919,2
1033,20210926,2
1033,20211003,2
1033,20211010,2
1034,20211004,1
1034,20211011,1
1034,20211005,1
1034,20211012,1
1034,20211006,1
1034,20211007,1
1034,20211008,1
1034,20211002,1
1034,20211009,1
1034,20211003,1
1034,20211010,1
1035,20210927,2
1035,20211004,2
1035,20211011,2
1035,20210928,2
1035,20211005,2
1035,20211012,2
1035,20210929,2
1035,20211006,2
1035,20210930,2
1035,20211007,2
1035,20211001,2
1035,20211008,2
1035,20211002,2
1035,20211009,2
1035,20211003,2
1035,20211010,2
1036,20211004,1
1036,20211011,1
1036,20211005,1
1036,20211012,1
1036,20211006,1
1036,20211007,1
1036,20211008,1
1037,20211002,1
1037,20211009,1
1037,20211003,1
1037,20211010,1
1038,20210927,2
1038,20211004,2
1038,20211011,2
1038,20210928,2
1038,20211005,2
1038,20211012,2
1038,20210929,2
1038,20211006,2
1038,20210930,2
1038,20211007,2
1038,20211001,2
1038,20211008,2
1039,20210927,1
1039,20211004,1
1039,20211011,1
1039,20210928,1
1039,20211005,1
1039,20211012,1
1039,20210929,1
1039,20211006,1
1039,20210930,1
1039,20211007,1
1039,20211001,1
1039,20211008,1
1039,20211002,1
1039,20211009,1
1039,20211003,1
1039,20211010,1
1040,20211004,2
1040,20211101,2
1040,20211005,2
1040,20211102,2
1040,20211006,2
1040,20211007,2
1040,20211008,2
1041,20211004,2
1041,20211005,2
1041,20211006,2
1041,20211007,2
1041,20211001,2
1041,20211008,2
1041,20211002,2
1041,20211009,2
1041,20211003,2
1041,20211010,2
1042,20211004,1
1042,20211005,1
1042,20211006,1
1042,20211007,1
1042,20211001,1
1042,20211008,1
1042,20211002,1
1042,20211009,1
1042,20211003,1
1042,20211010,1
1043,20210927,2
1043,20210928,2
1043,20210929,2
1043,20210930,2
1044,20211004,1
1044,20211101,1
1044,20211005,1
1044,20211102,1
1044,20211006,1
1044,20211007,1
1044,20211008,1
1045,20211004,2
1045,20211005,2
1045,20211006,2
1045,20211007,2
1045,20211001,2
1045,20211008,2
1045,20211002,2
1045,20211003,2
1046,20211004,1
1046,20211005,1
1046,20211006,1
1046,20211007,1
1046,20211001,1
1046,20211008,1
1046,20211002,1
1046,20211003,1
1047,20210920,2
1047,20210927,2
1047,20210921,2
1047,20210928,2
1047,20210922,2
1047,20210929,2
1047,20210916,2
1047,20210923,2
1047,20210930,2
1047,20210917,2
1047,20210924,2
1047,20211001,2
1047,20210918,2
1047,20210925,2
1048,20210920,1
1048,20210927,1
1048,20210921,1
1048,20210928,1
1048,20210922,1
1048,20210929,1
1048,20210916,1
1048,20210923,1
1048,20210930,1
1048,20210917,1
1048,20210924,1
1048,20211001,1
1048,20210918,1
1048,20210925,1
1050,20211011,1
1050,20211018,1
1050,20211012,1
1050,20211019,1
1051,20211011,2
1051,20211018,2
1051,20211012,2
1051,20211019,2
1052,20211014,1
1052,20211021,1
1053,20211014,2
1053,20211021,2
1054,20211011,1
1054,20211018,1
1054,20211012,1
1054,20211019,1
1054,20211014,1
1054,20211021,1
1055,20211011,1
1055,20211018,1
1055,20211012,1
1055,20211019,1
1055,20211013,1
1055,20211020,1
1055,20211014,1
1055,20211021,1
1056,20211011,2
1056,20211018,2
1056,20211122,2
1056,20211129,2
1056,20211206,2
1056,20211012,2
1056,20211019,2
1056,20211123,2
1056,20211130,2
1056,20211207,2
1056,20211013,2
1056,20211020,2
1056,20211124,2
1056,20211201,2
1056,20211208,2
1056,20211014,2
1056,20211021,2
1056,20211125,2
1056,20211202,2
1056,20211209,2
1056,20211015,2
1056,20211022,2
1056,20211126,2
1056,20211203,2
1056,20211210,2
1057,20211011,2
1057,20211018,2
1057,20211122,2
1057,20211129,2
1057,20211206,2
1057,20211012,2
1057,20211019,2
1057,20211123,2
1057,20211130,2
1057,20211207,2
1057,20211013,2
1057,20211020,2
1057,20211124,2
1057,20211201,2
1057,20211208,2
1057,20211014,2
1057,20211021,2
1057,20211125,2
1057,20211202,2
1057,20211209,2
1058,20211011,1
1058,20211018,1
1058,20211012,1
1058,20211019,1
1058,20211013,1
1058,20211020,1
1058,20211014,1
1058,20211021,1
1058,20211126,2
1058,20211203,2
1058,20211210,2
1059,20211012,1
1059,20211019,1
1059,20211014,1
1059,20211021,1
1060,20211012,2
1060,20211019,2
1060,20211014,2
1060,20211021,2
1062,20211011,1
1062,20211018,1
1062,20211013,1
1062,20211020,1
1062,20211015,1
1062,20211022,1
1063,20211011,2
1063,20211018,2
1063,20211013,2
1063,20211020,2
1063,20211015,2
1063,20211022,2
1064,20211014,2
1064,20211021,2
1064,20211015,2
1064,20211022,2
1065,20211011,2
1065,20211018,2
1065,20211012,2
1065,20211019,2
1065,20211013,2
1065,20211020,2
1066,20211011,1
1066,20211018,1
1066,20211013,1
1066,20211020,1
1066,20211015,1
1066,20211022,1
1067,20211015,1
1067,20211022,1
1068,20211012,2
1068,20211019,2
1070,20211015,1
1070,20211022,1
1071,20211012,1
1071,20211019,1
1071,20211014,1
1071,20211021,1
1071,20211015,1
1071,20211022,1
1072,20211011,1
1072,20211018,1
1072,20211012,1
1072,20211019,1
1072,20211013,1
1072,20211020,1
1072,20211014,1
1072,20211021,1
1072,20211015,1
1072,20211022,1
1072,20210918,1
1072,20210925,1
1072,20211002,1
1072,20211009,1
1072,20211016,1
1072,20211023,1
1072,20211031,2
1072,20211107,2
1072,20211114,2
1072,20211121,2
1072,20211128,2
1072,20211205,2
1073,20211012,1
1073,20211019,1
1073,20211015,1
1073,20211022,1
1074,20211011,1
1074,20211018,1
1074,20211012,1
1074,20211019,1
1074,20211015,1
1074,20211022,1
1075,20211011,2
1075,20211018,2
1075,20211012,2
1075,20211019,2
1075,20211015,2
1075,20211022,2
1076,20211018,2
1076,20211025,2
1076,20211019,2
1076,20211026,2
1076,20211020,2
1076,20211027,2
1076,20211021,2
1076,20211028,2
1076,20211022,2
1076,20211029,2
1077,20211011,1
1077,20211018,1
1077,20211013,1
1077,20211020,1
1077,20211015,1
1077,20211022,1
1078,20211011,2
1078,20211018,2
1078,20211014,2
1078,20211021,2
1078,20211015,2
1078,20211022,2
1079,20211011,1
1079,20211018,1
1079,20211014,1
1079,20211021,1
1081,20211011,1
1081,20211018,1
1081,20211013,1
1081,20211020,1
1081,20211014,1
1081,20211021,1
1084,20211012,2
1084,20211019,2
1084,20211014,2
1084,20211021,2
1084,20211015,2
1084,20211022,2
1085,20211011,1
1085,20211018,1
1085,20211013,1
1085,20211020,1
1087,20211012,1
1087,20211019,1
1087,20211014,1
1087,20211021,1
1087,20211015,1
1087,20211022,1
1088,20211014,1
1088,20211021,1
1090,20211011,1
1090,20211018,1
1090,20211013,1
1090,20211020,1
1090,20211014,1
1090,20211021,1
1091,20210919,1
1091,20210926,1
1092,20211011,1
1092,20211018,1
1092,20211013,1
1092,20211020,1
1092,20211014,1
1092,20211021,1
1096,20211011,1
1096,20211018,1
1097,20210919,1
1097,20210926,1
1098,20211012,1
1098,20211019,1
1098,20211013,1
1098,20211020,1
1098,20211014,1
1098,20211021,1
1098,20211015,1
1098,20211022,1
1099,20211012,1
1099,20211019,1
1099,20211013,1
1099,20211020,1
1099,20211014,1
1099,20211021,1
1099,20211015,1
1099,20211022,1
1100,20210918,1
1100,20210925,1
1100,20210919,1
1100,20210926,1
1101,20211011,2
1101,20211018,2
1102,20210919,2
1102,20210926,2
1103,20211011,2
1103,20211018,2
1103,20211012,2
1103,20211019,2
1103,20211013,2
1103,20211020,2
1103,20211015,2
1103,20211022,2
1104,20211003,2
1104,20211031,2
1105,20210928,2
1105,20210929,2
1105,20210930,2
1106,20210927,2
1107,20211004,2
1107,20210928,2
1107,20211005,2
1107,20210929,2
1107,20210930,2
1107,20211001,2
1108,20210927,2
1108,20210928,2
1108,20210929,2
1109,20210927,1
1109,20210928,1
1109,20210929,1
1110,20210927,2
1110,20211004,2
1110,20211011,2
1110,20210928,2
1110,20211005,2
1110,20211012,2
1110,20210922,2
1110,20210929,2
1110,20211006,2
1110,20211013,2
1110,20210923,2
1110,20210930,2
1110,20211007,2
1110,20211014,2
1110,20210924,2
1110,20211001,2
1110,20211008,2
1111,20210928,2
1111,20210929,2
1111,20210930,2
1111,20211001,2
1112,20210925,2
1112,20210926,2
1113,20210928,2
1113,20210929,2
1113,20210930,2
1113,20210925,2
1113,20210926,2
1114,20210920,2
1114,20210927,2
1114,20210921,2
1114,20210928,2
1114,20210922,2
1114,20210929,2
1114,20210916,2
1114,20210917,2
1114,20210918,2
1114,20210919,2
1115,20210920,2
1115,20210921,2
1115,20210922,2
1115,20210916,2
1115,20210917,2
1115,20210918,2
1115,20210919,2
1116,20210920,1
1116,20210921,1
1116,20210922,1
1116,20210916,1
1116,20210917,1
1116,20210918,1
1116,20210919,1
1117,20210920,1
1117,20210927,1
1117,20210921,1
1117,20210928,1
1117,20210922,1
1117,20210929,1
1117,20210916,1
1117,20210917,1
1117,20210918,1
1117,20210919,1
1118,20211031,2
1118,20211107,2
1118,20211114,2
1118,20211121,2
1118,20211128,2
1118,20211205,2
1119,20211101,2
1119,20211108,2
1119,20211115,2
1119,20211122,2
1119,20211129,2
1119,20211206,2
1119,20211102,2
1119,20211109,2
1119,20211116,2
1119,20211123,2
1119,20211130,2
1119,20211207,2
1119,20211103,2
1119,20211110,2
1119,20211117,2
1119,20211124,2
1119,20211201,2
1119,20211208,2
1119,20211104,2
1119,20211111,2
1119,20211118,2
1119,20211125,2
1119,20211202,2
1119,20211209,2
1119,20211105,2
1119,20211112,2
1119,20211119,2
1119,20211126,2
1119,20211203,2
1119,20211210,2
1119,20210918,1
1119,20210925,1
1119,20211002,1
1119,20211009,1
1119,20211016,1
1119,20211023,1
1120,20211105,2
1120,20211112,2
1120,20211119,2
1120,20211126,2
1120,20211203,2
1120,20211210,2
1120,20210918,1
1120,20210925,1
1120,20211002,1
1120,20211009,1
1120,20211016,1
1120,20211023,1
1121,20210926,1
1121,20211003,1
1121,20211010,1
1121,20211017,1
1121,20211024,1
1122,20210920,2
1122,20210927,2
1122,20211004,2
1122,20211011,2
1122,20211018,2
1122,20211025,2
1122,20210921,2
1122,20210928,2
1122,20211005,2
1122,20211012,2
1122,20211019,2
1122,20211026,2
1122,20210922,2
1122,20210929,2
1122,20211006,2
1122,20211013,2
1122,20211020,2
1122,20211027,2
1122,20211104,1
1122,20211111,1
1122,20211118,1
1122,20211125,1
1122,20211202,1
1122,20211209,1
1122,20211105,1
1122,20211112,1
1122,20211119,1
1122,20211126,1
1122,20211203,1
1122,20211210,1
1122,20210918,2
1122,20210925,2
1122,20211002,2
1122,20211009,2
1122,20211016,2
1122,20211023,2
1122,20210919,2
1122,20210926,2
1122,20211003,2
1122,20211010,2
1122,20211017,2
1122,20211024,2
1123,20211101,2
1123,20211108,2
1123,20211115,2
1123,20211122,2
1123,20211129,2
1123,20211206,2
1123,20210921,1
1123,20210928,1
1123,20211005,1
1123,20211012,1
1123,20211019,1
1123,20210922,1
1123,20210929,1
1123,20211006,1
1123,20211013,1
1123,20211020,1
1123,20210916,1
1123,20210923,1
1123,20210930,1
1123,20211007,1
1123,20211014,1
1123,20211021,1
1123,20210917,1
1123,20210924,1
1123,20211001,1
1123,20211008,1
1123,20211015,1
1123,20211022,1
1123,20210918,1
1123,20210925,1
1123,20211002,1
1123,20211009,1
1123,20211016,1
1123,20211023,1
1123,20211031,2
1123,20211107,2
1123,20211114,2
1123,20211121,2
1123,20211128,2
1123,20211205,2
1124,20211026,1
1124,20211027,1
1124,20211028,1
1124,20211029,1
1125,20211101,2
1125,20211108,2
1125,20211115,2
1125,20211122,2
1125,20211129,2
1125,20211206,2
1125,20211102,2
1125,20211109,2
1125,20211116,2
1125,20211123,2
1125,20211130,2
1125,20211207,2
1125,20211103,2
1125,20211110,2
1125,20211117,2
1125,20211124,2
1125,20211201,2
1125,20211208,2
1125,20211104,2
1125,20211111,2
1125,20211118,2
1125,20211125,2
1125,20211202,2
1125,20211209,2
1125,20211105,2
1125,20211112,2
1125,20211119,2
1125,20211126,2
1125,20211203,2
1125,20211210,2
1125,20210918,1
1125,20210925,1
1125,20211002,1
1125,20211009,1
1125,20211016,1
1125,20211023,1
1125,20211031,2
1125,20211107,2
1125,20211114,2
1125,20211121,2
1125,20211128,2
1125,20211205,2
1126,20210920,2
1126,20210927,2
1126,20211004,2
1126,20211011,2
1126,20211018,2
1126,20211025,2
1126,20210921,2
1126,20210928,2
1126,20211005,2
1126,20211012,2
1126,20211019,2
1126,20211026,2
1126,20210922,2
1126,20210929,2
1126,20211006,2
1126,20211013,2
1126,20211020,2
1126,20211027,2
1126,20211104,1
1126,20211111,1
1126,20211118,1
1126,20211125,1
1126,20211202,1
1126,20211209,1
1126,20211105,1
1126,20211112,1
1126,20211119,1
1126,20211126,1
1126,20211203,1
1126,20211210,1
1126,20210918,2
1126,20210925,2
1126,20211002,2
1126,20211009,2
1126,20211016,2
1126,20211023,2
1127,20210920,2
1127,20210927,2
1127,20211004,2
1127,20211011,2
1127,20211018,2
1127,20211025,2
1127,20210921,2
1127,20210928,2
1127,20211005,2
1127,20211012,2
1127,20211019,2
1127,20211026,2
1127,20210922,2
1127,20210929,2
1127,20211006,2
1127,20211013,2
1127,20211020,2
1127,20211027,2
1127,20211104,1
1127,20211111,1
1127,20211118,1
1127,20211125,1
1127,20211202,1
1127,20211209,1
1127,20211105,1
1127,20211112,1
1127,20211119,1
1127,20211126,1
1127,20211203,1
1127,20211210,1
1127,20210919,2
1127,20210926,2
1127,20211003,2
1127,20211010,2
1127,20211017,2
1127,20211024,2
1128,20211101,2
1128,20211108,2
1128,20211115,2
1128,20211122,2
1128,20211129,2
1128,20211206,2
1128,20211102,2
1128,20211109,2
1128,20211116,2
1128,20211123,2
1128,20211130,2
1128,20211207,2
1128,20211103,2
1128,20211110,2
1128,20211117,2
1128,20211124,2
1128,20211201,2
1128,20211208,2
1128,20211104,2
1128,20211111,2
1128,20211118,2
1128,20211125,2
1128,20211202,2
1128,20211209,2
1128,20211105,2
1128,20211112,2
1128,20211119,2
1128,20211126,2
1128,20211203,2
1128,20211210,2
1128,20211031,2
1128,20211107,2
1128,20211114,2
1128,20211121,2
1128,20211128,2
1128,20211205,2
1129,20210920,2
1129,20210927,2
1129,20211004,2
1129,20211011,2
1129,20211018,2
1129,20211025,2
1129,20210921,2
1129,20210928,2
1129,20211005,2
1129,20211012,2
1129,20211019,2
1129,20211026,2
1129,20210922,2
1129,20210929,2
1129,20211006,2
1129,20211013,2
1129,20211020,2
1129,20211027,2
1129,20211104,1
1129,20211111,1
1129,20211118,1
1129,20211125,1
1129,20211202,1
1129,20211209,1
1129,20210919,2
1129,20210926,2
1129,20211003,2
1129,20211010,2
1129,20211017,2
1129,20211024,2
1130,20211101,2
1130,20211108,2
1130,20211115,2
1130,20211122,2
1130,20211129,2
1130,20211206,2
1130,20211102,2
1130,20211109,2
1130,20211116,2
1130,20211123,2
1130,20211130,2
1130,20211207,2
1130,20211103,2
1130,20211110,2
1130,20211117,2
1130,20211124,2
1130,20211201,2
1130,20211208,2
1130,20211104,2
1130,20211111,2
1130,20211118,2
1130,20211125,2
1130,20211202,2
1130,20211209,2
1130,20211031,2
1130,20211107,2
1130,20211114,2
1130,20211121,2
1130,20211128,2
1130,20211205,2
1131,20210919,1
1131,20211003,1
1131,20211017,1
1131,20211024,1
1132,20210918,1
1132,20211002,1
1132,20211009,1
1132,20211016,1
1132,20211023,1
1133,20210919,1
1133,20211003,1
1133,20211010,1
1133,20211017,1
1133,20211024,1
1134,20211101,2
1134,20211108,2
1134,20211115,2
1134,20211122,2
1134,20211129,2
1134,20211206,2
1134,20211102,2
1134,20211109,2
1134,20211116,2
1134,20211123,2
1134,20211130,2
1134,20211207,2
1134,20211103,2
1134,20211110,2
1134,20211117,2
1134,20211124,2
1134,20211201,2
1134,20211208,2
1134,20211104,2
1134,20211111,2
1134,20211118,2
1134,20211125,2
1134,20211202,2
1134,20211209,2
1134,20211105,2
1134,20211112,2
1134,20211119,2
1134,20211126,2
1134,20211203,2
1134,20211210,2
1134,20210925,1
1134,20211031,2
1134,20211107,2
1134,20211114,2
1134,20211121,2
1134,20211128,2
1134,20211205,2
1135,20210920,1
1135,20210927,1
1135,20211004,1
1135,20211011,1
1135,20211018,1
1135,20210921,1
1135,20210928,1
1135,20211005,1
1135,20211012,1
1135,20210922,1
1135,20210929,1
1135,20211006,1
1135,20211013,1
1135,20210916,1
1135,20210923,1
1135,20210930,1
1135,20211007,1
1135,20211014,1
1135,20210917,1
1135,20210924,1
1135,20211001,1
1135,20211008,1
1135,20211015,1
1136,20210920,1
1136,20210927,1
1136,20211004,1
1136,20211011,1
1136,20210921,1
1136,20210928,1
1136,20211005,1
1136,20211012,1
1136,20210922,1
1136,20210929,1
1136,20211006,1
1136,20211013,1
1136,20210916,1
1136,20210923,1
1136,20210930,1
1136,20211007,1
1136,20211014,1
1136,20210917,1
1136,20210924,1
1136,20211001,1
1136,20211008,1
1137,20211018,1
1137,20211015,1
1138,20210918,2
1138,20210925,2
1138,20211002,2
1138,20211009,2
1138,20211016,2
1138,20211023,2
1138,20211031,1
1139,20210916,1
1139,20210917,1
1139,20210918,1
1139,20210925,1
1139,20211002,1
1139,20211009,1
1139,20210919,1
1139,20210926,1
1139,20211003,1
1139,20211010,1
1140,20210920,1
1140,20210927,1
1140,20211004,1
1140,20210921,1
1140,20210928,1
1140,20211005,1
1140,20210922,1
1140,20210929,1
1140,20211006,1
1140,20210923,1
1140,20210930,1
1140,20211007,1
1140,20210924,1
1140,20211001,1
1140,20211008,1
1140,20210918,1
1140,20210925,1
1140,20211002,1
1140,20211009,1
1140,20210919,1
1140,20210926,1
1140,20211003,1
1140,20211010,1
1141,20210916,1
1141,20210917,1
1141,20210918,1
1141,20210925,1
1141,20211002,1
1141,20211009,1
1142,20210920,1
1142,20210927,1
1142,20211004,1
1142,20210921,1
1142,20210928,1
1142,20211005,1
1142,20210922,1
1142,20210929,1
1142,20211006,1
1142,20210923,1
1142,20210930,1
1142,20211007,1
1142,20210924,1
1142,20211001,1
1142,20211008,1
1142,20210918,1
1142,20210925,1
1142,20211002,1
1142,20211009,1
1143,20211105,1
1143,20211112,1
1143,20211119,1
1143,20211126,1
1143,20211203,1
1143,20211210,1
1143,20210918,2
1143,20210925,2
1143,20211002,2
1143,20211009,2
1143,20211016,2
1143,20211023,2
1144,20211011,1
1144,20211018,1
1144,20211025,1
1144,20211012,1
1144,20211019,1
1144,20211026,1
1144,20211013,1
1144,20211020,1
1144,20211027,1
1144,20211014,1
1144,20211021,1
1144,20211028,1
1144,20211008,1
1144,20211015,1
1144,20211022,1
1144,20211029,1
1145,20211011,1
1145,20211018,1
1145,20211025,1
1145,20211012,1
1145,20211019,1
1145,20211026,1
1145,20211013,1
1145,20211020,1
1145,20211027,1
1145,20211014,1
1145,20211021,1
1145,20211028,1
1145,20211008,1
1145,20211015,1
1145,20211022,1
1145,20211029,1
1145,20210918,1
1145,20210925,1
1145,20211002,1
1145,20211009,1
1145,20211016,1
1145,20211023,1
1146,20211011,1
1146,20211018,1
1146,20211025,1
1146,20211012,1
1146,20211019,1
1146,20211026,1
1146,20211013,1
1146,20211020,1
1146,20211027,1
1146,20211014,1
1146,20211021,1
1146,20211028,1
1146,20211008,1
1146,20211015,1
1146,20211022,1
1146,20211029,1
1146,20211009,1
1146,20211016,1
1146,20211023,1
1146,20211031,2
1146,20211107,2
1146,20211114,2
1146,20211121,2
1146,20211128,2
1146,20211205,2
1147,20211011,1
1147,20211018,1
1147,20211025,1
1147,20211012,1
1147,20211019,1
1147,20211026,1
1147,20211013,1
1147,20211020,1
1147,20211027,1
1147,20211014,1
1147,20211021,1
1147,20211028,1
1147,20211008,1
1147,20211015,1
1147,20211022,1
1147,20211029,1
1147,20211009,1
1147,20211016,1
1147,20211023,1
1148,20211009,1
1148,20211016,1
1148,20211023,1
1148,20211031,2
1148,20211107,2
1148,20211114,2
1148,20211121,2
1148,20211128,2
1148,20211205,2
1149,20210920,1
1149,20210927,1
1149,20211004,1
1149,20210921,1
1149,20210928,1
1149,20211005,1
1149,20210922,1
1149,20210929,1
1149,20211006,1
1149,20210916,1
1149,20210923,1
1149,20210930,1
1149,20211007,1
1149,20210917,1
1149,20210924,1
1149,20211001,1
1150,20211009,1
1150,20211016,1
1150,20211023,1
1151,20211016,1
1152,20211011,1
1152,20211018,1
1152,20211025,1
1152,20211012,1
1152,20211019,1
1152,20211026,1
1152,20211013,1
1152,20211020,1
1152,20211027,1
1152,20211014,1
1152,20211021,1
1152,20211028,1
1152,20211015,1
1152,20211022,1
1152,20211029,1
1153,20211025,1
1153,20211026,1
1153,20211027,1
1153,20211028,1
1153,20211029,1
1153,20211016,1
1153,20211023,1
1154,20211101,2
1154,20211108,2
1154,20211115,2
1154,20211122,2
1154,20211129,2
1154,20211206,2
1154,20211102,2
1154,20211109,2
1154,20211116,2
1154,20211123,2
1154,20211130,2
1154,20211207,2
